Position,points,name,challenge
122,600,Pa0x73cal,"{'challenge_name': ['Pa0x73cal', 'Baguette Cipher', 'Baby rev', 'Discord 1', 'Git 1: Baby', 'HTTP specialist', 'Designer'], 'challenge_category': ['Crypto', 'Reversing', 'Misc', 'Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100', '100', '100'], 'solve_time': ['2024-11-08T16:17:42.152646Z', '2024-11-08T16:12:45.412380Z', '2024-11-08T16:04:37.307674Z', '2024-11-08T15:46:31.875138Z', '2024-11-08T15:45:43.858747Z', '2024-11-08T15:41:18.052652Z']}"
123,600,ooolaaaaaaa,"{'challenge_name': ['en2eavor', 'T.E.G. 1: Hide and Seek', 'Echoes of Wisdom', 'Warmup', 'Git 1: Baby', 'HTTP specialist', 'Designer'], 'challenge_category': ['Beginner', 'Beginner', 'Pwn', 'Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100', '100', '100'], 'solve_time': ['2024-11-08T17:11:47.426945Z', '2024-11-08T17:11:12.014024Z', '2024-11-08T16:47:41.050935Z', '2024-11-08T16:36:34.730374Z', '2024-11-08T16:30:35.780001Z', '2024-11-08T16:26:10.666503Z']}"
124,600,CyberScorpion,"{'challenge_name': ['CyberScorpion', 'lynk', 'CyberDiva', 'technical404', 'Su_Unique', 'xtx__16', 'Poke 0: Just Want a Totodile', 'T.E.G. 1: Hide and Seek', 'Packet Pursuit: The Forensic Odyssey', 'Discord 1', 'Git 1: Baby', 'Designer'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner', 'Misc', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100', '100', '100'], 'solve_time': ['2024-11-08T19:19:32.914947Z', '2024-11-08T18:27:57.254704Z', '2024-11-08T18:14:58.196626Z', '2024-11-08T18:09:29.452215Z', '2024-11-08T18:06:22.997189Z', '2024-11-08T18:06:02.371409Z']}"
125,600,Tol Sirion,"{'challenge_name': ['Gr1mmc1to', 'Discord 1', 'Trust in my calculator', 'T.E.G. 1: Hide and Seek', 'Git 1: Baby', 'Designer', 'Packet Pursuit: The Forensic Odyssey'], 'challenge_category': ['Misc', 'Misc', 'Beginner', 'Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100', '100', '100'], 'solve_time': ['2024-11-09T01:00:32.779240Z', '2024-11-09T00:55:57.611970Z', '2024-11-08T23:27:04.549775Z', '2024-11-08T22:38:53.043938Z', '2024-11-08T22:25:58.748531Z', '2024-11-08T22:24:43.899492Z']}"
126,600,CIGN,"{'challenge_name': ['sulthanullah', 'velorium', 'Trust in my calculator', 'Onion login', 'Packet Pursuit: The Forensic Odyssey', 'Designer', 'Git 1: Baby', 'Poke 0: Just Want a Totodile'], 'challenge_category': ['Misc', 'Beginner', 'Beginner', 'Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100', '100', '100'], 'solve_time': ['2024-11-09T02:06:03.962159Z', '2024-11-09T01:38:35.025392Z', '2024-11-08T13:37:50.061918Z', '2024-11-08T13:31:04.204375Z', '2024-11-08T13:30:01.015410Z', '2024-11-08T13:21:07.677097Z']}"
127,600,belajar ceteef,"{'challenge_name': ['zahh', 'bunny', 'K1zzu', 'Abibielly', 'Baguette Cipher', 'HTTP specialist', 'Designer', 'Git 1: Baby', 'Poke 0: Just Want a Totodile', 'T.E.G. 1: Hide and Seek'], 'challenge_category': ['Crypto', 'Beginner', 'Beginner', 'Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100', '100', '100'], 'solve_time': ['2024-11-09T10:27:02.720637Z', '2024-11-09T10:20:39.938422Z', '2024-11-09T09:55:47.162314Z', '2024-11-09T09:54:28.425292Z', '2024-11-09T09:52:57.444228Z', '2024-11-09T08:21:50.004105Z']}"
128,505,t1,"{'challenge_name': ['qlashx', 'Siem logger', 'Poke 0: Just Want a Totodile', 'HTTP specialist', 'Designer'], 'challenge_category': ['Web', 'Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['205', '100', '100', '100'], 'solve_time': ['2024-11-08T12:50:09.239344Z', '2024-11-08T11:07:12.337333Z', '2024-11-08T11:03:50.896026Z', '2024-11-08T11:01:02.089909Z']}"
129,500,CyberCh1ck,"{'challenge_name': ['fr4nk', 'hixs', 'robertowen', 'T.E.G. 1: Hide and Seek', 'Echoes of Wisdom', 'Packet Pursuit: The Forensic Odyssey', 'Designer', 'Discord 1'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner', 'Beginner', 'Misc'], 'challenge_points': ['100', '100', '100', '100', '100'], 'solve_time': ['2024-11-08T16:03:08.102967Z', '2024-11-08T15:59:49.678553Z', '2024-11-08T15:55:59.745105Z', '2024-11-08T15:39:56.575908Z', '2024-11-08T15:38:53.865411Z']}"
130,500,YMD,"{'challenge_name': ['YMD', 'Poke 0: Just Want a Totodile', 'T.E.G. 1: Hide and Seek', 'Git 1: Baby', 'HTTP specialist', 'Designer'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100', '100'], 'solve_time': ['2024-11-08T16:33:12.922682Z', '2024-11-08T16:26:56.625307Z', '2024-11-08T16:24:54.126320Z', '2024-11-08T16:24:08.782472Z', '2024-11-08T16:21:08.929040Z']}"
131,500,tr00p,"{'challenge_name': ['tr4c3', 'Packet Pursuit: The Forensic Odyssey', 'Git 1: Baby', 'Designer', 'HTTP specialist', 'Discord 1'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner', 'Beginner', 'Misc'], 'challenge_points': ['100', '100', '100', '100', '100'], 'solve_time': ['2024-11-08T16:48:02.164619Z', '2024-11-08T16:35:17.498267Z', '2024-11-08T16:33:39.507962Z', '2024-11-08T16:32:00.804672Z', '2024-11-08T11:20:41.945678Z']}"
132,500,flag-0x1,"{'challenge_name': ['james69', 'pranav', 'Ansh', 'Discord 1', 'T.E.G. 1: Hide and Seek', 'Git 1: Baby', 'HTTP specialist', 'Designer'], 'challenge_category': ['Misc', 'Beginner', 'Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100', '100'], 'solve_time': ['2024-11-08T20:48:13.171740Z', '2024-11-08T19:58:55.565034Z', '2024-11-08T18:31:14.698858Z', '2024-11-08T17:29:40.430698Z', '2024-11-08T16:59:16.204215Z']}"
133,500,M1tM,"{'challenge_name': ['x03e', 'Discord 1', 'T.E.G. 1: Hide and Seek', 'Echoes of Wisdom', 'Poke 0: Just Want a Totodile', 'Designer'], 'challenge_category': ['Misc', 'Beginner', 'Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100', '100'], 'solve_time': ['2024-11-08T22:47:31.998772Z', '2024-11-08T22:32:01.799079Z', '2024-11-08T22:29:45.383002Z', '2024-11-08T22:15:17.374479Z', '2024-11-08T22:11:30.483977Z']}"
134,500,Sleeping & Weepin,"{'challenge_name': ['Snowstorm', 'Read the rules', 'Git 1: Baby', 'Designer', 'Baguette Cipher', 'Discord 1'], 'challenge_category': ['Misc', 'Beginner', 'Beginner', 'Crypto', 'Misc'], 'challenge_points': ['100', '100', '100', '100', '100'], 'solve_time': ['2024-11-09T05:01:20.896980Z', '2024-11-09T02:37:16.359821Z', '2024-11-09T02:35:06.398340Z', '2024-11-09T01:13:01.488211Z', '2024-11-09T01:09:18.185716Z']}"
135,500,R4Y4N3,"{'challenge_name': ['R4Y4N3', 'Onion login', 'Designer', 'HTTP specialist', 'Git 1: Baby', 'Poke 0: Just Want a Totodile'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100', '100'], 'solve_time': ['2024-11-09T10:45:53.050797Z', '2024-11-09T10:26:44.859829Z', '2024-11-09T10:24:39.786975Z', '2024-11-09T10:09:59.403509Z', '2024-11-09T10:08:46.295031Z']}"
136,475,abc,"{'challenge_name': ['ngwinis', 'XOR 2: FibMODnacci', 'The biggest'], 'challenge_category': ['Crypto', 'Crypto'], 'challenge_points': ['100', '375'], 'solve_time': ['2024-11-09T03:39:38.582157Z', '2024-11-08T14:01:01.701547Z']}"
137,460,burger,"{'challenge_name': ['martcl', 'Open Googler'], 'challenge_category': ['Web'], 'challenge_points': ['460'], 'solve_time': ['2024-11-09T02:10:51.814507Z']}"
138,454,DDLR-COMMUNITY,"{'challenge_name': ['fr0d0', 'rob', 'Dude, where is my horse?'], 'challenge_category': ['Beginner'], 'challenge_points': ['454'], 'solve_time': ['2024-11-08T16:35:28.009015Z']}"
139,405,weberweber135,"{'challenge_name': ['weberweber123', 'Designer', 'Git 1: Baby', 'Siem logger'], 'challenge_category': ['Beginner', 'Beginner', 'Web'], 'challenge_points': ['100', '100', '205'], 'solve_time': ['2024-11-08T15:23:05.901619Z', '2024-11-08T15:22:14.765764Z', '2024-11-08T12:57:50.515095Z']}"
140,400,h1h4ck3r,"{'challenge_name': ['h1h4ck3r', 'HTTP specialist', 'Git 1: Baby', 'Designer', 'Discord 1'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner', 'Misc'], 'challenge_points': ['100', '100', '100', '100'], 'solve_time': ['2024-11-08T12:10:32.607758Z', '2024-11-08T12:03:21.752688Z', '2024-11-08T11:11:27.776690Z', '2024-11-08T11:10:39.335307Z']}"
141,400,patch_n0tes,"{'challenge_name': ['n3on_cloud', 'HTTP specialist', 'Echoes of Wisdom', 'Designer', 'Git 1: Baby'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100'], 'solve_time': ['2024-11-08T12:49:31.655291Z', '2024-11-08T12:05:25.667640Z', '2024-11-08T11:23:04.707492Z', '2024-11-08T11:22:14.562509Z']}"
142,400,hack_to_win,"{'challenge_name': ['manishk125', 'T.E.G. 1: Hide and Seek', 'Git 1: Baby', 'Designer', 'HTTP specialist'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100'], 'solve_time': ['2024-11-08T13:37:18.744049Z', '2024-11-08T13:26:39.737614Z', '2024-11-08T13:25:13.829362Z', '2024-11-08T12:02:28.145167Z']}"
143,400,IWDWIM,"{'challenge_name': ['DMMKY', 'Echoes of Wisdom', 'Designer', 'Git 1: Baby', 'HTTP specialist'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100'], 'solve_time': ['2024-11-08T15:02:37.684845Z', '2024-11-08T14:48:22.936546Z', '2024-11-08T14:44:55.725851Z', '2024-11-08T14:28:32.112698Z']}"
144,400,UNLPInfo,"{'challenge_name': ['SingleScop', 'Git 1: Baby', 'Packet Pursuit: The Forensic Odyssey', 'Discord 1', 'Echoes of Wisdom'], 'challenge_category': ['Beginner', 'Beginner', 'Misc', 'Beginner'], 'challenge_points': ['100', '100', '100', '100'], 'solve_time': ['2024-11-08T16:54:02.144599Z', '2024-11-08T16:04:16.418219Z', '2024-11-08T14:32:28.017889Z', '2024-11-08T11:41:15.331146Z']}"
145,400,Raptors,"{'challenge_name': ['mulattohat', 'T.E.G. 1: Hide and Seek', 'Packet Pursuit: The Forensic Odyssey', 'Git 1: Baby', 'Designer'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100'], 'solve_time': ['2024-11-08T17:30:47.762382Z', '2024-11-08T17:13:23.590692Z', '2024-11-08T16:29:12.472147Z', '2024-11-08T16:13:05.865474Z']}"
146,400,Unknown,"{'challenge_name': ['Unknown', 'Packet Pursuit: The Forensic Odyssey', 'Discord 1', 'Git 1: Baby', 'Designer'], 'challenge_category': ['Beginner', 'Misc', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100'], 'solve_time': ['2024-11-08T18:02:47.723315Z', '2024-11-08T16:07:49.009189Z', '2024-11-08T12:15:58.060379Z', '2024-11-08T11:52:44.956460Z']}"
147,400,pstu_milon,"{'challenge_name': ['pstu_milon', 'Redu_PSTU', 'PSTU_Sadik', 'sadiksahafctf3', 'chamber_main', 'Git 1: Baby', 'Designer', 'Discord 1', 'T.E.G. 1: Hide and Seek'], 'challenge_category': ['Beginner', 'Beginner', 'Misc', 'Beginner'], 'challenge_points': ['100', '100', '100', '100'], 'solve_time': ['2024-11-08T18:25:16.285264Z', '2024-11-08T18:22:18.669748Z', '2024-11-08T17:29:08.580197Z', '2024-11-08T12:37:47.033976Z']}"
148,400,Breaking The World Securiry,"{'challenge_name': ['Breaker', 'Alvin-code1', 'D4nex', 'Warmup', 'Discord 1', 'Git 1: Baby', 'Designer'], 'challenge_category': ['Pwn', 'Misc', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100'], 'solve_time': ['2024-11-08T19:11:00.385933Z', '2024-11-08T16:01:44.375916Z', '2024-11-08T14:57:17.273976Z', '2024-11-08T14:06:56.510894Z']}"
149,400,W0rms,"{'challenge_name': ['0xKn4wy', 'Git 1: Baby', 'Poke 0: Just Want a Totodile', 'HTTP specialist', 'Designer'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100'], 'solve_time': ['2024-11-09T09:08:47.172458Z', '2024-11-09T09:03:42.529854Z', '2024-11-08T15:08:28.706897Z', '2024-11-08T14:56:37.446396Z']}"
150,400,bdhxgrp,"{'challenge_name': ['HxN0n3', 'Git 1: Baby', 'Poke 0: Just Want a Totodile', 'HTTP specialist', 'Designer'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '100'], 'solve_time': ['2024-11-09T09:58:17.011392Z', '2024-11-09T09:46:13.495260Z', '2024-11-09T09:37:34.938856Z', '2024-11-09T09:27:12.181222Z']}"
151,400,subrsp0x28,"{'challenge_name': ['subrsp0x28', 'Designer', 'Git 1: Baby', 'Read the rules', 'Discord 1'], 'challenge_category': ['Beginner', 'Beginner', 'Misc', 'Misc'], 'challenge_points': ['100', '100', '100', '100'], 'solve_time': ['2024-11-09T10:54:21.028380Z', '2024-11-09T10:51:10.421152Z', '2024-11-09T09:28:31.473670Z', '2024-11-09T09:13:49.426134Z']}"
152,305,3la_allah,"{'challenge_name': ['#!/bin/bash', 'Onion login', 'Siem logger'], 'challenge_category': ['Beginner', 'Web'], 'challenge_points': ['100', '205'], 'solve_time': ['2024-11-08T23:41:19.851435Z', '2024-11-08T23:17:39.054238Z']}"
153,300,ben10,"{'challenge_name': ['nop0x90', 'HTTP specialist', 'Git 1: Baby', 'Designer'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100'], 'solve_time': ['2024-11-08T12:10:24.719469Z', '2024-11-08T11:53:20.602453Z', '2024-11-08T11:49:02.993932Z']}"
154,300,Glitch,"{'challenge_name': ['HAIDAR', 'Designer', 'Discord 1', 'Baby rev'], 'challenge_category': ['Beginner', 'Misc', 'Reversing'], 'challenge_points': ['100', '100', '100'], 'solve_time': ['2024-11-08T12:27:31.586215Z', '2024-11-08T12:01:15.095760Z', '2024-11-08T11:59:30.054891Z']}"
155,300,pixel_h4x,"{'challenge_name': ['Anika', 'HTTP specialist', 'Designer', 'Git 1: Baby'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100'], 'solve_time': ['2024-11-08T13:17:27.853405Z', '2024-11-08T12:45:39.143240Z', '2024-11-08T12:43:42.854177Z']}"
156,300,c0ngdUng,"{'challenge_name': ['c0ngdUng', 'Git 1: Baby', 'HTTP specialist', 'Designer'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100'], 'solve_time': ['2024-11-08T13:47:16.964470Z', '2024-11-08T13:44:14.451518Z', '2024-11-08T13:27:32.039311Z']}"
157,300,4nti_n3r0,"{'challenge_name': ['quanchi', '4nti_n3r0', 'Discord 1', 'Onion login', 'HTTP specialist'], 'challenge_category': ['Misc', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100'], 'solve_time': ['2024-11-08T13:52:08.748176Z', '2024-11-08T12:36:55.667230Z', '2024-11-08T11:59:59.201057Z']}"
158,300,siek,"{'challenge_name': ['siek1', 'XOR 2: FibMODnacci', 'Baguette Cipher', 'Git 1: Baby'], 'challenge_category': ['Crypto', 'Crypto', 'Beginner'], 'challenge_points': ['100', '100', '100'], 'solve_time': ['2024-11-08T14:05:41.645145Z', '2024-11-08T13:48:52.682798Z', '2024-11-08T13:35:54.650289Z']}"
159,300,Team Sec,"{'challenge_name': ['Zack Fair', 'ZDG03', 'Sanik', 'Echoes of Wisdom', 'T.E.G. 1: Hide and Seek', 'Designer'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100'], 'solve_time': ['2024-11-08T15:11:09.780471Z', '2024-11-08T15:08:29.599184Z', '2024-11-08T12:46:21.128241Z']}"
160,300,Asuka,"{'challenge_name': ['yuyudhn', 'Designer', 'Git 1: Baby', 'HTTP specialist'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100'], 'solve_time': ['2024-11-08T15:31:20.627535Z', '2024-11-08T15:17:44.442189Z', '2024-11-08T15:16:16.066243Z']}"
161,300,Ex0rcists,"{'challenge_name': ['K4R7H1K', 'Echoes of Wisdom', 'Discord 1', 'Designer'], 'challenge_category': ['Beginner', 'Misc', 'Beginner'], 'challenge_points': ['100', '100', '100'], 'solve_time': ['2024-11-08T16:25:42.536469Z', '2024-11-08T15:16:00.708646Z', '2024-11-08T14:43:44.141625Z']}"
162,300,The KingsGuard,"{'challenge_name': ['The Archer', 'Baby rev', 'Git 1: Baby', 'Echoes of Wisdom'], 'challenge_category': ['Reversing', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100'], 'solve_time': ['2024-11-08T17:41:16.685044Z', '2024-11-08T16:28:22.615799Z', '2024-11-08T16:26:31.540173Z']}"
163,300,cartoone,"{'challenge_name': ['cartoone', 'Git 1: Baby', 'HTTP specialist', 'Designer'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100'], 'solve_time': ['2024-11-08T23:33:45.822934Z', '2024-11-08T23:20:41.343467Z', '2024-11-08T23:07:28.990925Z']}"
164,300,Lonely,"{'challenge_name': ['m1taz', 'Baby rev', 'Onion login', 'Warmup'], 'challenge_category': ['Reversing', 'Beginner', 'Pwn'], 'challenge_points': ['100', '100', '100'], 'solve_time': ['2024-11-08T23:36:24.009822Z', '2024-11-08T23:29:03.070495Z', '2024-11-08T21:00:13.668588Z']}"
165,300,Nubecita Thunder!,"{'challenge_name': ['lucaszpx', 'Git 1: Baby', 'Designer', 'Trust in my calculator'], 'challenge_category': ['Beginner', 'Beginner', 'Misc'], 'challenge_points': ['100', '100', '100'], 'solve_time': ['2024-11-09T06:10:31.218658Z', '2024-11-09T06:04:46.441528Z', '2024-11-09T05:22:31.386395Z']}"
166,300,Uranus,"{'challenge_name': ['OriOn', 'Debu... what?', 'Git 1: Baby', 'Echoes of Wisdom'], 'challenge_category': ['Beginner', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100'], 'solve_time': ['2024-11-09T07:12:08.349638Z', '2024-11-09T07:10:41.745076Z', '2024-11-09T05:58:31.096446Z']}"
167,300,kerandoman,"{'challenge_name': ['ajiqqos', 'Trust in my calculator', 'Discord 1', 'Designer'], 'challenge_category': ['Misc', 'Misc', 'Beginner'], 'challenge_points': ['100', '100', '100'], 'solve_time': ['2024-11-09T08:40:33.224133Z', '2024-11-09T08:33:02.001950Z', '2024-11-09T08:27:56.133031Z']}"
168,262,BITSkrieg,"{'challenge_name': ['RagRocks', 'SilverBag', 'Discord 2', 'Discord 1'], 'challenge_category': ['Misc', 'Misc'], 'challenge_points': ['162', '100'], 'solve_time': ['2024-11-08T13:00:52.941472Z', '2024-11-08T12:45:47.975544Z']}"
169,257,ALL R3D,"{'challenge_name': ['d11', 'Poke 2: Can you defeat Gary?'], 'challenge_category': ['Reversing'], 'challenge_points': ['257'], 'solve_time': ['2024-11-08T19:16:29.516970Z']}"
170,200,3xp,"{'challenge_name': ['ly', 'Git 1: Baby', 'Designer'], 'challenge_category': ['Beginner', 'Beginner'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-08T11:21:40.355087Z', '2024-11-08T11:14:36.930630Z']}"
171,200,cipherghost54,"{'challenge_name': ['cipherghost54', 'Designer', 'Discord 1'], 'challenge_category': ['Beginner', 'Misc'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-08T12:05:12.426113Z', '2024-11-08T11:28:18.889041Z']}"
172,200,hehehaha,"{'challenge_name': ['hehehaha', 'Git 1: Baby', 'Designer'], 'challenge_category': ['Beginner', 'Beginner'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-08T13:41:01.783825Z', '2024-11-08T13:38:16.249560Z']}"
173,200,TheRedOne,"{'challenge_name': ['pavvlolo', 'HTTP specialist', 'Git 1: Baby'], 'challenge_category': ['Beginner', 'Beginner'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-08T13:55:25.198797Z', '2024-11-08T13:38:31.021129Z']}"
174,200,BEASTHOOD,"{'challenge_name': ['faded', 'ghalibluvr', 'Baby rev', 'Warmup'], 'challenge_category': ['Reversing', 'Pwn'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-08T14:19:18.654097Z', '2024-11-08T14:10:09.682950Z']}"
175,200,root@locahost,"{'challenge_name': ['shemkumar', 'HTTP specialist', 'Designer'], 'challenge_category': ['Beginner', 'Beginner'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-08T14:39:53.830273Z', '2024-11-08T14:33:58.581178Z']}"
176,200,jstlkng,"{'challenge_name': ['SimSim', 'Git 1: Baby', 'Designer'], 'challenge_category': ['Beginner', 'Beginner'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-08T15:13:58.477206Z', '2024-11-08T12:15:36.334701Z']}"
177,200,H7H,"{'challenge_name': ['Hamoodeh', 'Discord 1', 'T.E.G. 1: Hide and Seek'], 'challenge_category': ['Misc', 'Beginner'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-08T16:05:36.240492Z', '2024-11-08T15:57:46.176907Z']}"
178,200,ulala,"{'challenge_name': ['hojopen474', 'Git 1: Baby', 'Designer'], 'challenge_category': ['Beginner', 'Beginner'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-08T16:28:11.629462Z', '2024-11-08T16:01:56.381702Z']}"
179,200,nogood,"{'challenge_name': ['registered', 'Baby rev', 'Designer'], 'challenge_category': ['Reversing', 'Beginner'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-08T16:38:07.699111Z', '2024-11-08T16:31:53.538746Z']}"
180,200,newbies,"{'challenge_name': ['b4sh', 'Git 1: Baby', 'Designer'], 'challenge_category': ['Beginner', 'Beginner'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-08T17:21:30.481289Z', '2024-11-08T17:18:41.426108Z']}"
181,200,YuckFou,"{'challenge_name': ['Pharus', 'Echoes of Wisdom', 'Discord 1'], 'challenge_category': ['Beginner', 'Misc'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-08T17:27:21.502077Z', '2024-11-08T17:14:29.580262Z']}"
182,200,Chymi,"{'challenge_name': ['Chymi', 'Designer', 'Git 1: Baby'], 'challenge_category': ['Beginner', 'Beginner'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-08T17:41:33.731639Z', '2024-11-08T13:32:50.229066Z']}"
183,200,UniverHack,"{'challenge_name': ['danfelun', 'FERZAMHER', 'Designer', 'Git 1: Baby'], 'challenge_category': ['Beginner', 'Beginner'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-08T19:29:17.784606Z', '2024-11-08T19:18:27.788359Z']}"
184,200,yyyy,"{'challenge_name': ['zzzz', 'XOR 2: FibMODnacci', 'Baguette Cipher'], 'challenge_category': ['Crypto', 'Crypto'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-08T19:52:03.661158Z', '2024-11-08T19:49:31.545233Z']}"
185,200,cybawks,"{'challenge_name': ['cybawks', 'XOR 2: FibMODnacci', 'HTTP specialist'], 'challenge_category': ['Crypto', 'Beginner'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-08T20:14:51.621867Z', '2024-11-08T19:34:47.102380Z']}"
186,200,akalidas,"{'challenge_name': ['akalidas', 'Baby rev', 'Warmup'], 'challenge_category': ['Reversing', 'Pwn'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-09T03:40:11.979698Z', '2024-11-09T02:38:18.363835Z']}"
187,200,Archway Attackers,"{'challenge_name': ['Prasath J', 'praveen11', 'Discord 1', 'Designer'], 'challenge_category': ['Misc', 'Beginner'], 'challenge_points': ['100', '100'], 'solve_time': ['2024-11-09T05:42:19.246612Z', '2024-11-09T05:09:53.857075Z']}"
188,100,hjkkl,"{'challenge_name': ['hjkkl', 'Designer'], 'challenge_category': ['Beginner'], 'challenge_points': ['100'], 'solve_time': ['2024-11-08T11:09:10.513616Z']}"
189,100,ich2,"{'challenge_name': ['Florian', 'Designer'], 'challenge_category': ['Beginner'], 'challenge_points': ['100'], 'solve_time': ['2024-11-08T11:20:59.772369Z']}"
190,100,nameispower,"{'challenge_name': ['edamame', 'Designer'], 'challenge_category': ['Beginner'], 'challenge_points': ['100'], 'solve_time': ['2024-11-08T11:38:12.480477Z']}"
191,100,VEDORA,"{'challenge_name': ['xylnt need u', 'Discord 1'], 'challenge_category': ['Misc'], 'challenge_points': ['100'], 'solve_time': ['2024-11-08T12:05:18.756230Z']}"
192,100,Jordi902,"{'challenge_name': ['Jordi902', 'Git 1: Baby'], 'challenge_category': ['Beginner'], 'challenge_points': ['100'], 'solve_time': ['2024-11-08T13:05:08.748862Z']}"
193,100,dcsvsegaqxoeaazarc,"{'challenge_name': ['dcsvsegaqxoeaazarc', 'Designer'], 'challenge_category': ['Beginner'], 'challenge_points': ['100'], 'solve_time': ['2024-11-08T13:32:24.671824Z']}"
194,100,f,"{'challenge_name': ['foued', 'Designer'], 'challenge_category': ['Beginner'], 'challenge_points': ['100'], 'solve_time': ['2024-11-08T14:29:24.801525Z']}"
195,100,SYPER,"{'challenge_name': ['entucara', 'Packet Pursuit: The Forensic Odyssey'], 'challenge_category': ['Beginner'], 'challenge_points': ['100'], 'solve_time': ['2024-11-08T16:25:11.813132Z']}"
196,100,sifta,"{'challenge_name': ['sifsif', 'Read the rules'], 'challenge_category': ['Misc'], 'challenge_points': ['100'], 'solve_time': ['2024-11-08T16:54:40.123666Z']}"
197,100,fairycai00,"{'challenge_name': ['0xn1t5u', 'Baby rev'], 'challenge_category': ['Reversing'], 'challenge_points': ['100'], 'solve_time': ['2024-11-08T19:23:25.460670Z']}"
198,100,Odin's Overwatch,"{'challenge_name': ['OSINT0racle', 'Poke 0: Just Want a Totodile'], 'challenge_category': ['Beginner'], 'challenge_points': ['100'], 'solve_time': ['2024-11-08T19:44:00.999776Z']}"
199,100,Mohi,"{'challenge_name': ['mohi', 'Designer'], 'challenge_category': ['Beginner'], 'challenge_points': ['100'], 'solve_time': ['2024-11-08T20:19:10.728372Z']}"
200,100,sarunori,"{'challenge_name': ['laos159', 'Discord 1'], 'challenge_category': ['Misc'], 'challenge_points': ['100'], 'solve_time': ['2024-11-08T21:49:54.582856Z']}"
201,100,kgrzk2024,"{'challenge_name': ['kgrzk2024', 'Discord 1'], 'challenge_category': ['Misc'], 'challenge_points': ['100'], 'solve_time': ['2024-11-09T02:02:42.547972Z']}"
